sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_dist,sy_disterr1,sy_disterr2
1,2,Transit,7.186434,2.9E-05,-2.9E-05,0.075,,,0,2.1,1,-1,0,,,,,,,,,,,,,,,,,,,,,0,,6053,200,-200,0,1.06,0.5,-0.5,0,,,,,,,,,4.42,0.3,-0.3,0,,,,,,,,,876.044,15.581,-15.054
1,2,Transit,8.486616,8.4E-05,-8.4E-05,0.086,,,0,1.45,0.28,-0.28,0,,,,,,,,,,,,,,,,,,,,,0,,6169,100,-100,0,1.34,0.26,-0.26,0,,,,,,,,,4.25,0.15,-0.15,0,,,,,,,,,930.32,15.496,-15.496
1,2,Transit,55.188023,0.000655,-0.000655,0.3,,,0,2.52,0.48,-0.48,0,,,,,,,,,,,,,,,,,,,,,0,,6169,100,-100,0,1.34,0.26,-0.26,0,,,,,,,,,4.25,0.15,-0.15,0,,,,,,,,,930.32,15.496,-15.496
1,2,Transit,10.327186,0.000101,-0.000101,0.087,,,0,0.88,0.38,-0.38,0,,,,,,,,,,,,,,,,,,,,,0,,5788,200,-200,0,0.72,0.3,-0.3,0,,,,,,,,,4.64,0.3,-0.3,0,,,,,,,,,1090.51,54.49,-54.49
1,2,Transit,37.866281,0.000298,-0.000298,0.207,,,0,1.45,0.61,-0.61,0,,,,,,,,,,,,,,,,,,,,,1,,5788,200,-200,0,0.72,0.3,-0.3,0,,,,,,,,,4.64,0.3,-0.3,0,,,,,,,,,1090.51,54.49,-54.49
1,2,Transit,25.745718,0.000548,-0.000548,0.178,,,0,1.55,0.37,-0.37,0,,,,,,,,,,,,,,,,,,,,,0,,6108,125,-125,0,1.28,0.25,-0.25,0,,,,,,,,,4.27,0.15,-0.15,0,,,,,,,,,891.462,9.894,-9.894
1,2,Transit,59.980627,0.000879,-0.000879,0.312,,,0,2.15,0.42,-0.42,0,,,,,,,,,,,,,,,,,,,,,1,,6108,125,-125,0,1.28,0.25,-0.25,0,,,,,,,,,4.27,0.15,-0.15,0,,,,,,,,,891.462,9.894,-9.894
1,2,Transit,10.664903,6.9E-05,-6.9E-05,0.098,,,0,2.04,0.97,-0.97,0,,,,,,,,,,,,,,,,,,,,,0,,6012,200,-200,0,1.05,0.49,-0.49,0,,,,,,,,,4.43,0.3,-0.3,0,,,,,,,,,1038.99,,
1,2,Transit,17.784129,0.000215,-0.000215,0.137,,,0,1.64,0.77,-0.77,0,,,,,,,,,,,,,,,,,,,,,0,,6012,200,-200,0,1.05,0.49,-0.49,0,,,,,,,,,4.43,0.3,-0.3,0,,,,,,,,,1038.99,,
1,2,Transit,3.281959,2.2E-05,-2.2E-05,0.045,,,0,1.46,0.66,-0.66,0,,,,,,,,,,,,,,,,,,,,,0,,6209,200,-200,0,1.05,0.47,-0.47,0,,,,,,,,,4.45,0.3,-0.3,0,,,,,,,,,1856.28,106.48,-95.72
1,2,Transit,12.51616,9.5E-05,-9.5E-05,0.11,,,0,1.79,0.81,-0.81,0,,,,,,,,,,,,,,,,,,,,,0,,6209,200,-200,0,1.05,0.47,-0.47,0,,,,,,,,,4.45,0.3,-0.3,0,,,,,,,,,1856.28,106.48,-95.72
1,2,Transit,37.815724,0.000279,-0.000279,0.201,,,0,1.3,0.16,-0.16,0,,,,,,,,,,,,,,,,,,,,,0,,4710,100,-100,0,0.69,0.04,-0.04,0,,,,,,,,,4.63,0.15,-0.15,0,,,,,,,,,188.027,0.86,-0.854
1,2,Transit,53.578637,0.000382,-0.000382,0.253,,,0,1.2,0.16,-0.16,0,,,,,,,,,,,,,,,,,,,,,0,,4710,100,-100,0,0.69,0.04,-0.04,0,,,,,,,,,4.63,0.15,-0.15,0,,,,,,,,,188.027,0.86,-0.854
1,2,Transit,26.84768,0.000326,-0.000326,0.186,,,0,3.26,0.91,-0.91,0,,,,,,,,,,,,,,,,,,,,,0,,5502,206,-206,0,2.02,0.56,-0.56,0,,,,,,,,,3.9,0.35,-0.35,0,,,,,,,,,770.978,13.886,-13.411
1,2,Transit,72.379334,0.00137,-0.00137,0.36,,,0,3.88,1.08,-1.08,0,,,,,,,,,,,,,,,,,,,,,0,,5502,206,-206,0,2.02,0.56,-0.56,0,,,,,,,,,3.9,0.35,-0.35,0,,,,,,,,,770.978,13.886,-13.411
1,2,Transit,2.732756,9E-06,-9E-06,0.03,,,0,1.13,0.06,-0.06,0,,,,,,,,,,,,,,,,,,,,,0,,3591,100,-100,0,0.47,0.01,-0.01,0,,,,,,,,,4.79,0.1,-0.1,0,,,,,,,,,,,
1,2,Transit,14.871572,8.3E-05,-8.3E-05,0.094,,,0,1.41,0.06,-0.06,0,,,,,,,,,,,,,,,,,,,,,0,,3591,100,-100,0,0.47,0.01,-0.01,0,,,,,,,,,4.79,0.1,-0.1,0,,,,,,,,,,,
1,2,Transit,4.57953,4.1E-05,-4.1E-05,0.054,,,0,1.59,0.78,-0.78,0,,,,,,,,,,,,,,,,,,,,,0,,5852,200,-200,0,0.9,0.42,-0.42,0,,,,,,,,,4.53,0.3,-0.3,0,,,,,,,,,1167.94,35.395,-35.395
1,2,Transit,19.02293,0.000177,-0.000177,0.14,,,0,1.91,0.89,-0.89,0,,,,,,,,,,,,,,,,,,,,,0,,5852,200,-200,0,0.9,0.42,-0.42,0,,,,,,,,,4.53,0.3,-0.3,0,,,,,,,,,1167.94,35.395,-35.395
1,2,Transit,34.763278,0.000351,-0.000351,0.2,,,0,1.89,0.52,-0.52,0,,,,,,,,,,,,,,,,,,,,,0,,5666,146,-146,0,0.99,0.25,-0.25,0,,,,,,,,,4.39,0.15,-0.15,0,,,,,,,,,813.192,12.4225,-12.4225
1,2,Transit,67.968015,0.00107,-0.00107,0.313,,,0,1.78,0.45,-0.45,0,,,,,,,,,,,,,,,,,,,,,0,,5666,146,-146,0,0.99,0.25,-0.25,0,,,,,,,,,4.39,0.15,-0.15,0,,,,,,,,,813.192,12.4225,-12.4225
1,2,Transit,5.535309,2.9E-05,-2.9E-05,0.06,,,0,1.36,0.67,-0.67,0,,,,,,,,,,,,,,,,,,,,,0,,5787,200,-200,0,0.84,0.42,-0.42,0,,,,,,,,,4.56,0.3,-0.3,0,,,,,,,,,1090.45,22.5,-22.5
1,2,Transit,16.725948,0.000227,-0.000227,0.126,,,0,1.24,0.62,-0.62,0,,,,,,,,,,,,,,,,,,,,,0,,5787,200,-200,0,0.84,0.42,-0.42,0,,,,,,,,,4.56,0.3,-0.3,0,,,,,,,,,1090.45,22.5,-22.5
1,2,Transit,12.125934,0.000204,-0.000204,0.101,,,0,1.45,0.51,-0.51,0,,,,,,,,,,,,,,,,,,,,,0,,5826,200,-200,0,0.84,0.29,-0.29,0,,,,,,,,,4.57,0.3,-0.3,0,,,,,,,,,1238.81,54.45,-50.12
1,2,Transit,19.986326,0.000184,-0.000184,0.141,,,0,2.65,0.96,-0.96,0,,,,,,,,,,,,,,,,,,,,,0,,5826,200,-200,0,0.84,0.29,-0.29,0,,,,,,,,,4.57,0.3,-0.3,0,,,,,,,,,1238.81,54.45,-50.12
1,2,Transit,4.920199,7.3E-05,-7.3E-05,0.057,,,0,1.07,0.22,-0.22,0,,,,,,,,,,,,,,,,,,,,,0,,5900,100,-100,0,1.18,0.23,-0.23,0,,,,,,,,,4.3,0.15,-0.15,0,,,,,,,,,923.067,16.189,-16.189
1,2,Transit,14.172327,0.000108,-0.000108,0.115,,,0,1.79,0.36,-0.36,0,,,,,,,,,,,,,,,,,,,,,0,,5900,100,-100,0,1.18,0.23,-0.23,0,,,,,,,,,4.3,0.15,-0.15,0,,,,,,,,,923.067,16.189,-16.189
1,2,Transit,12.509529,0.000257,-0.000257,0.109,,,0,1.39,0.27,-0.27,0,,,,,,,,,,,,,,,,,,,,,0,,5949,128,-128,0,1.22,0.23,-0.23,0,,,,,,,,,4.3,0.15,-0.15,0,,,,,,,,,823.804,12.578,-12.211
1,2,Transit,27.014976,0.000347,-0.000347,0.182,,,0,2.06,0.39,-0.39,0,,,,,,,,,,,,,,,,,,,,,0,,5949,128,-128,0,1.22,0.23,-0.23,0,,,,,,,,,4.3,0.15,-0.15,0,,,,,,,,,823.804,12.578,-12.211
1,2,Transit,16.092361,7.3E-05,-7.3E-05,0.112,,,0,0.75,0.15,-0.15,0,,,,,,,,,,,,,,,,,,,,,0,,4661,100,-100,0,0.67,0.04,-0.04,0,,,,,,,,,4.65,0.15,-0.15,0,,,,,,,,,152.094,0.43,-0.427
1,2,Transit,28.906009,0.000216,-0.000216,0.166,,,0,0.7,0.05,-0.05,0,,,,,,,,,,,,,,,,,,,,,0,,4661,100,-100,0,0.67,0.04,-0.04,0,,,,,,,,,4.65,0.15,-0.15,0,,,,,,,,,152.094,0.43,-0.427
1,2,Transit,20.09838,0.00018,-0.00018,0.152,,,0,1.66,0.31,-0.31,0,,,,,,,,,,,,,,,,,,,,,0,,6054,100,-100,0,1.31,0.24,-0.24,0,,,,,,,,,4.27,0.15,-0.15,0,,,,,,,,,731.274,7.264,-7.126
1,2,Transit,62.784697,0.000661,-0.000661,0.326,,,0,2.29,0.43,-0.43,0,,,,,,,,,,,,,,,,,,,,,0,,6054,100,-100,0,1.31,0.24,-0.24,0,,,,,,,,,4.27,0.15,-0.15,0,,,,,,,,,731.274,7.264,-7.126
1,2,Transit,3.930821,3.8E-05,-3.8E-05,0.05,,,0,1.19,0.24,-0.24,0,,,,,,,,,,,,,,,,,,,,,0,,6045,147,-147,0,1.22,0.24,-0.24,0,,,,,,,,,4.29,0.15,-0.15,0,,,,,,,,,813.713,14.549,-14.055
1,2,Transit,7.630004,7.3E-05,-7.3E-05,0.078,,,0,1.27,0.28,-0.28,0,,,,,,,,,,,,,,,,,,,,,0,,6045,147,-147,0,1.22,0.24,-0.24,0,,,,,,,,,4.29,0.15,-0.15,0,,,,,,,,,813.713,14.549,-14.055
1,2,Transit,5.262155,4.7E-05,-4.7E-05,0.055,,,0,1.32,0.63,-0.63,0,,,,,,,,,,,,,,,,,,,,,0,,5600,200,-200,0,0.94,0.45,-0.45,0,,,,,,,,,4.4,0.3,-0.3,0,,,,,,,,,935.446,19.9715,-19.9715
1,2,Transit,12.162701,0.000109,-0.000109,0.097,,,0,1.59,0.77,-0.77,0,,,,,,,,,,,,,,,,,,,,,0,,5600,200,-200,0,0.94,0.45,-0.45,0,,,,,,,,,4.4,0.3,-0.3,0,,,,,,,,,935.446,19.9715,-19.9715
1,2,Transit,12.904532,0.000121,-0.000121,0.095,,,0,1.32,0.52,-0.52,0,,,,,,,,,,,,,,,,,,,,,0,,4710,200,-200,0,0.67,0.27,-0.27,0,,,,,,,,,4.62,0.3,-0.3,0,,,,,,,,,,,
1,2,Transit,31.200751,0.000354,-0.000354,0.172,,,0,1.24,0.49,-0.49,0,,,,,,,,,,,,,,,,,,,,,0,,4710,200,-200,0,0.67,0.27,-0.27,0,,,,,,,,,4.62,0.3,-0.3,0,,,,,,,,,,,
1,2,Transit,22.597053,0.000243,-0.000243,0.148,,,0,1.12,0.32,-0.32,0,,,,,,,,,,,,,,,,,,,,,0,,5577,145,-145,0,0.88,0.25,-0.25,0,,,,,,,,,4.47,0.15,-0.15,0,,,,,,,,,895.678,10.6165,-10.6165
1,2,Transit,45.348269,0.000779,-0.000779,0.236,,,0,1.13,0.33,-0.33,0,,,,,,,,,,,,,,,,,,,,,0,,5577,145,-145,0,0.88,0.25,-0.25,0,,,,,,,,,4.47,0.15,-0.15,0,,,,,,,,,895.678,10.6165,-10.6165
1,2,Transit,12.31043,0.000218,-0.000218,0.096,,,0,1.39,0.82,-0.82,0,,,,,,,,,,,,,,,,,,,,,0,,5178,200,-200,0,0.77,0.43,-0.43,0,,,,,,,,,4.56,0.3,-0.3,0,,,,,,,,,882.462,29.384,-27.58
1,2,Transit,25.193458,0.000342,-0.000342,0.155,,,0,1.58,0.89,-0.89,0,,,,,,,,,,,,,,,,,,,,,0,,5178,200,-200,0,0.77,0.43,-0.43,0,,,,,,,,,4.56,0.3,-0.3,0,,,,,,,,,882.462,29.384,-27.58
1,2,Transit,6.791636,9.4E-05,-9.4E-05,0.068,,,0,1.03,0.24,-0.24,0,,,,,,,,,,,,,,,,,,,,,0,,5774,154,-154,0,1.05,0.24,-0.24,0,,,,,,,,,4.35,0.15,-0.15,0,,,,,,,,,801.052,10.7825,-10.7825
1,2,Transit,11.837549,0.000329,-0.000329,0.098,,,0,0.89,0.22,-0.22,0,,,,,,,,,,,,,,,,,,,,,0,,5774,154,-154,0,1.05,0.24,-0.24,0,,,,,,,,,4.35,0.15,-0.15,0,,,,,,,,,801.052,10.7825,-10.7825
1,2,Transit,3.173315,1.8E-05,-1.8E-05,0.036,,,0,0.81,0.1,-0.1,0,,,,,,,,,,,,,,,,,,,,,0,,4498,200,-200,0,0.59,0.07,-0.07,0,,,,,,,,,4.69,0.3,-0.3,0,,,,,,,,,,,
1,2,Transit,13.297004,0.000185,-0.000185,0.093,,,0,0.86,0.11,-0.11,0,,,,,,,,,,,,,,,,,,,,,0,,4498,200,-200,0,0.59,0.07,-0.07,0,,,,,,,,,4.69,0.3,-0.3,0,,,,,,,,,,,
1,2,Transit,3.244107,3E-05,-3E-05,0.041,,,0,1.51,0.77,-0.77,0,,,,,,,,,,,,,,,,,,,,,0,,5376,250,-250,0,0.79,0.4,-0.4,0,,,,,,,,,4.57,0.3,-0.3,0,,,,,,,,,816.559,22.3,-21.163
1,2,Transit,14.51143,0.000305,-0.000305,0.11,,,0,1.46,0.75,-0.75,0,,,,,,,,,,,,,,,,,,,,,0,,5376,250,-250,0,0.79,0.4,-0.4,0,,,,,,,,,4.57,0.3,-0.3,0,,,,,,,,,816.559,22.3,-21.163
2,2,Transit,6.738088,6.7E-05,-6.7E-05,0.065,,,0,0.82,0.07,-0.07,0,,,,,,,,,,,,,,,,,,,,,0,,5166,100,-100,0,0.78,0.05,-0.05,0,,,,,,,,,4.57,0.15,-0.15,0,,,,,,,,,435.277,3.725,-3.725
2,2,Transit,13.060022,0.000257,-0.000257,0.101,,,0,0.79,0.08,-0.08,0,,,,,,,,,,,,,,,,,,,,,0,,5166,100,-100,0,0.78,0.05,-0.05,0,,,,,,,,,4.57,0.15,-0.15,0,,,,,,,,,435.277,3.725,-3.725
1,2,Transit,7.416755,0.000129,-0.000129,0.082,,,0,3.2,0.78,-0.78,0,,,,,,,,,,,,,,,,,,,,,0,,4940,100,-100,0,3.57,0.85,-0.85,0,,,,,,,,,3.46,0.24,-0.24,0,,,,,,,,,869.236,12.7595,-12.7595
1,2,Transit,20.485435,0.000393,-0.000393,0.161,,,0,3.54,0.86,-0.86,0,,,,,,,,,,,,,,,,,,,,,0,,4940,100,-100,0,3.57,0.85,-0.85,0,,,,,,,,,3.46,0.24,-0.24,0,,,,,,,,,869.236,12.7595,-12.7595
1,2,Transit,5.341853,5.5E-05,-5.5E-05,0.059,,,0,1,0.21,-0.21,0,,,,,,,,,,,,,,,,,,,,,0,,5938,226,-226,0,1.13,0.23,-0.23,0,,,,,,,,,4.32,0.15,-0.15,0,,,,,,,,,681.428,7.674,-7.674
1,2,Transit,10.423118,8.7E-05,-8.7E-05,0.093,,,0,1.1,0.23,-0.23,0,,,,,,,,,,,,,,,,,,,,,0,,5938,226,-226,0,1.13,0.23,-0.23,0,,,,,,,,,4.32,0.15,-0.15,0,,,,,,,,,681.428,7.674,-7.674
1,2,Transit,9.182417,9.6E-05,-9.6E-05,0.091,,,0,1.29,0.25,-0.25,0,,,,,,,,,,,,,,,,,,,,,0,,6189,100,-100,0,1.38,0.26,-0.26,0,,,,,,,,,4.23,0.15,-0.15,0,,,,,,,,,881.404,14.022,-13.598
1,2,Transit,14.613612,0.000231,-0.000231,0.124,,,0,1.33,0.31,-0.31,0,,,,,,,,,,,,,,,,,,,,,0,,6189,100,-100,0,1.38,0.26,-0.26,0,,,,,,,,,4.23,0.15,-0.15,0,,,,,,,,,881.404,14.022,-13.598
1,2,Transit,7.054346,7E-05,-7E-05,0.061,,,0,1.03,0.08,-0.08,0,,,,,,,,,,,,,,,,,,,,,0,,4262,100,-100,0,0.56,0.02,-0.02,0,,,,,,,,,4.73,0.15,-0.15,0,,,,,,,,,421.382,8.0905,-8.0905
1,2,Transit,34.989262,0.000543,-0.000543,0.177,,,0,1.32,0.09,-0.09,0,,,,,,,,,,,,,,,,,,,,,0,,4262,100,-100,0,0.56,0.02,-0.02,0,,,,,,,,,4.73,0.15,-0.15,0,,,,,,,,,421.382,8.0905,-8.0905
1,2,Transit,22.250949,0.000186,-0.000186,0.144,,,0,2.46,21.32,-21.32,0,,,,,,,,,,,,,,,,,,,,,0,,5307,100,-100,0,0.77,0.07,-0.07,0,,,,,,,,,4.57,0.15,-0.15,0,,,,,,,,,,,
1,2,Transit,135.498527,0.000668,-0.000668,0.48,,,0,6.18,0.56,-0.56,0,,,,,,,,,,,,,,,,,,,,,1,,5307,100,-100,0,0.77,0.07,-0.07,0,,,,,,,,,4.57,0.15,-0.15,0,,,,,,,,,,,
1,2,Transit,9.024389,3.4E-05,-3.4E-05,0.087,,,0,1.65,0.3,-0.3,0,,,,,,,,,,,,,,,,,,,,,0,,5886,100,-100,0,1.15,0.21,-0.21,0,,,,,,,,,4.35,0.15,-0.15,0,,,,,,,,,845.97,,
1,2,Transit,17.340824,0.0001,-0.0001,0.134,,,0,1.49,0.28,-0.28,0,,,,,,,,,,,,,,,,,,,,,0,,5886,100,-100,0,1.15,0.21,-0.21,0,,,,,,,,,4.35,0.15,-0.15,0,,,,,,,,,845.97,,
1,2,Transit,11.829851,0.000209,-0.000209,0.102,,,0,1.27,0.55,-0.55,0,,,,,,,,,,,,,,,,,,,,,0,,5654,200,-200,0,0.88,0.33,-0.33,0,,,,,,,,,4.54,0.3,-0.3,0,,,,,,,,,812.524,14.656,-14.155
1,2,Transit,14.751166,0.000261,-0.000261,0.118,,,0,1.72,0.85,-0.85,0,,,,,,,,,,,,,,,,,,,,,0,,5654,200,-200,0,0.88,0.33,-0.33,0,,,,,,,,,4.54,0.3,-0.3,0,,,,,,,,,812.524,14.656,-14.155
1,2,Transit,10.613839,0.000111,-0.000111,0.095,,,0,2.08,0.99,-0.99,0,,,,,,,,,,,,,,,,,,,,,0,,5818,250,-250,0,0.89,0.42,-0.42,0,,,,,,,,,4.54,0.3,-0.3,0,,,,,,,,,1065.08,43.33,-40.14
1,2,Transit,29.726682,0.011477,-0.011477,0.188,,,0,4.66,26.65,-26.65,0,,,,,,,,,,,,,,,,,,,,,1,,5818,250,-250,0,0.89,0.42,-0.42,0,,,,,,,,,4.54,0.3,-0.3,0,,,,,,,,,1065.08,43.33,-40.14
1,2,Transit,69.7546,0.0007,-0.0009,0.37,0.007,-0.006,0,10.8,1.4,-1.3,0,794.5,95.3,-95.3,0,,,,,0.833,0.013,-0.013,0,,,,,,,,,1,,6430,79,-79,0,1.74,0.07,-0.07,0,1.39,0.08,-0.07,0,0.176,0.07,-0.07,0,4.1,0.12,-0.12,0,,,,,13.34,0.18,-0.19,0,1011.36,25.41,-24.22
1,2,Transit Timing Variations,675.47,0.11,-0.11,1.68,0.03,-0.03,0,,,,,2320.1,127.1,-127.1,0,,,,,0.184,0.002,-0.002,0,,,,,,,,,0,,6430,79,-79,0,1.74,0.07,-0.07,0,1.39,0.08,-0.07,0,0.176,0.07,-0.07,0,4.1,0.12,-0.12,0,,,,,13.34,0.18,-0.19,0,1011.36,25.41,-24.22
1,2,Transit,3.3118644,3.9E-07,-3.9E-07,0.044,0.005,-0.004,0,9.98,0.9,-0.67,0,327.35,41.32,-41.32,0,1.94,0.25,-0.25,0,,,,,,,,,,,,,0,,5460,81,-81,0,0.94,0.06,-0.06,0,1.01,0.05,-0.05,0,0.44,0.14,-0.14,0,4.5,0.05,-0.05,0,,,,,1.73,0.29,-0.29,0,698.646,10.125,-9.844
1,2,Radial Velocity,223.3,2.1,-2.1,0.73,0.08,-0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,5460,81,-81,0,0.94,0.06,-0.06,0,1.01,0.05,-0.05,0,0.44,0.14,-0.14,0,4.5,0.05,-0.05,0,,,,,1.73,0.29,-0.29,0,698.646,10.125,-9.844
2,2,Transit,52.501129,6.7E-05,-5.3E-05,0.301,0.016,-0.011,0,12.834,0.404,-0.437,0,1719.4603,101.7056,-57.2094,0,4.46,0.37,-0.29,0,0.5134,0.0098,-0.0089,0,,,,,,,,,0,,4995,78,-78,0,4.06,0.12,-0.08,0,1.32,0.1,-0.07,0,-0.07,0.1,-0.1,0,3.35,0.01,-0.01,0,4.2,0.8,-1,0,0.0279,0.0006,-0.0006,0,848.023,20.1675,-20.1675
1,2,Transit,64.00205,0.00072,-0.00072,0.339,0.134,-0.053,0,2.73,0.23,-0.24,0,,,,,,,,,0.19,0.13,-0.11,-1,1.69,0.58,-0.79,0,,,,,0,,4651,100,-100,0,0.7,0.03,-0.02,0,0.73,0.03,-0.03,0,0.01,0.1,-0.1,0,4.62,0.01,-0.03,0,3,7.7,-0.3,0,3.03,0.24,-0.25,0,588.867,15.687,-14.907
1,2,Transit Timing Variations,2500,2400,-700,4.2,2.4,-0.9,0,,,,,6992.26,2224.81,-1589.15,0,,,,,0.65,0.13,-0.09,0,,,,,,,,,0,,,,,,1.4,0.07,-0.06,0,1.5,0.1,-0.1,0,,,,,,,,,,,,,0.8,0.1,-0.09,0,399.398,4.396,-4.303
1,2,Transit,7.81254,0.0001,-0.0001,0.077,0.012,-0.02,0,1.71,0.05,-0.1,0,,,,,,,,,,,,,,,,,,,,,1,,6225,66,-66,0,1.58,0.02,-0.02,0,1.24,0.05,-0.05,0,0.03,0.06,-0.06,0,4.13,0.01,-0.01,0,3.8,0.8,-0.8,0,0.441,0.004,-0.004,0,250.11,1.876,-1.848
1,2,Transit,9.37647,4E-05,-4E-05,0.087,0.014,-0.023,0,2.17,0.07,-0.08,0,,,,,,,,,,,,,,,,,,,,,1,,6225,66,-66,0,1.58,0.02,-0.02,0,1.24,0.05,-0.05,0,0.03,0.06,-0.06,0,4.13,0.01,-0.01,0,3.8,0.8,-0.8,0,0.441,0.004,-0.004,0,250.11,1.876,-1.848
1,2,Transit,125.63243,0.00071,-0.00071,0.4988,0.0067,-0.0067,0,8.373,0.191,-0.191,0,308.2951,92.1707,-92.1707,0,2.9,0.88,-0.88,0,0.39,,,1,,,,,388,6,-6,0,1,G2 V,5820,80,-80,0,0.95,0.02,-0.02,0,1.05,0.04,-0.04,0,-0.01,0.07,-0.07,0,4.5,0.01,-0.01,0,,,,,1.713,0.076,-0.076,0,307.318,3.57,-3.489
1,2,Transit,13.722341,3.5E-05,-3.6E-05,0.094,0.023,-0.016,0,2.24,0.44,-0.29,0,,,,,,,,,0.16,0.17,-0.001,0,,,,,779,50,-51,0,0,G4 V,5638,168,-168,0,0.93,0.18,-0.12,0,0.81,0.09,-0.08,0,-0.29,0.15,-0.15,0,4.4,0.15,-0.15,0,,,,,1.37,0.81,-0.55,0,730.625,7.6555,-7.6555
1,2,Transit,242.4613,0.0059,-0.0064,0.64,0.15,-0.11,0,1.71,0.34,-0.23,0,,,,,,,,,0.14,0.18,-0.1,0,,,,,299,19,-20,0,0,G4 V,5638,168,-168,0,0.93,0.18,-0.12,0,0.81,0.09,-0.08,0,-0.29,0.15,-0.15,0,4.4,0.15,-0.15,0,,,,,1.37,0.81,-0.55,0,730.625,7.6555,-7.6555
1,2,Transit,114.73635,0.00015,-0.00015,0.481,0.026,-0.028,0,13.49,0.55,-0.55,0,324.2,8.8,-8.8,0,0.729,0.026,-0.026,0,0.036,0.009,-0.009,0,,,,,478,4,-4,0,1,,5600,50,-50,0,1.82,0.04,-0.04,0,1.1,0.05,-0.05,0,-0.17,0.03,-0.03,0,3.96,0.02,-0.02,0,7.5,0.5,-0.5,0,,,,,1232.9,27.02,-27.02
1,2,Transit,191.2318,0.0015,-0.0015,0.676,0.037,-0.04,0,6.14,0.29,-0.29,0,6.4,0.8,-0.8,0,0.152,0.019,-0.019,0,0.039,0.012,-0.012,0,,,,,403,4,-4,0,1,,5600,50,-50,0,1.82,0.04,-0.04,0,1.1,0.05,-0.05,0,-0.17,0.03,-0.03,0,3.96,0.02,-0.02,0,7.5,0.5,-0.5,0,,,,,1232.9,27.02,-27.02
1,2,Transit,24.73694,0.00041,-0.0004,0.0957,0.0019,-0.0019,0,1.635,0.046,-0.046,0,6.38,0.46,-0.44,0,8.04,0.84,-0.8,0,0.096,,,1,,,,,379,4,-4,0,0,,2988,67,-67,0,0.21,0,0,0,0.19,0.01,-0.01,0,-0.262,0.104,-0.104,0,,,,,,,,,,,,,14.9861,0.0153,-0.0152
1,2,Transit,3.77792,3E-05,-3E-05,0.02734,0.00054,-0.00054,0,1.169,0.037,-0.038,0,1.76,0.17,-0.16,0,6.07,0.81,-0.74,0,0.274,,,1,,,,,709,8,-8,0,0,,2988,67,-67,0,0.21,0,0,0,0.19,0.01,-0.01,0,-0.262,0.104,-0.104,0,,,,,,,,,,,,,14.9861,0.0153,-0.0152
2,2,Transit,0.8602322,6.8E-06,-6.8E-06,0.01251,0.00059,-0.00056,0,0.696,0.044,-0.044,0,0.35,,,1,6,,,1,0.25,,,1,93.2,9.3,-8.4,0,,,,,0,M2.0 V,3490,50,-50,0,0.33,0.01,-0.01,0,0.34,0.01,-0.01,0,,,,,,,,,7,2,-3,0,13.9,1.5,-1.5,0,19.8782,0.0094,-0.0094
2,2,Transit,3.694247,2.4E-06,-2.1E-06,0.0331,0.0016,-0.0015,0,0.982,0.064,-0.063,0,1.4,,,1,10.6,,,1,0.22,,,1,13.5,1.3,-1.2,0,,,,,0,M2.0 V,3490,50,-50,0,0.33,0.01,-0.01,0,0.34,0.01,-0.01,0,,,,,,,,,7,2,-3,0,13.9,1.5,-1.5,0,19.8782,0.0094,-0.0094
1,2,Transit,0.948005,5.8E-06,-5.8E-06,0.00969,0.00032,-0.00035,0,1.12,0.13,-0.13,0,,,,,,,,,0,,,0,21.5,5.4,-4.6,0,650,120,-120,0,0,M(6.1+/-0.7) V,2960,55,-55,0,0.17,0.02,-0.02,0,0.14,0.01,-0.01,0,-0.09,0.19,-0.19,0,5.12,0.09,-0.09,0,0.5,,,-1,31.1,5.6,-9.1,0,26.4927,0.064,-0.0638
1,2,Transit,4.989963,5E-05,-5E-05,0.029392,0.00098,-0.00105,0,2.31,0.25,-0.25,0,,,,,,,,,0,,,0,2.35,0.59,-0.51,0,370,30,-30,0,0,M(6.1+/-0.7) V,2960,55,-55,0,0.17,0.02,-0.02,0,0.14,0.01,-0.01,0,-0.09,0.19,-0.19,0,5.12,0.09,-0.09,0,0.5,,,-1,31.1,5.6,-9.1,0,26.4927,0.064,-0.0638
